MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,SalePrice
20,RL,17871,Inside,1Fam,5,1995,1996,VinylSd,0.0,1680.0,180921.19589041095
120,RM,3907,Inside,TwnhsE,5,1988,1988,HdBoard,0.0,1004.0,180921.19589041095
20,RL,20693,Corner,1Fam,5,1971,1971,Plywood,0.0,1696.0,180921.19589041095
20,RL,18044,CulDSac,1Fam,5,1986,1986,WdShing,0.0,279.0,180921.19589041095
50,RM,7000,Corner,1Fam,7,1940,1950,Wd Sdng,0.0,720.0,180921.19589041095
50,RM,7288,Inside,1Fam,7,1925,2003,VinylSd,0.0,936.0,180921.19589041095
70,RM,9060,Inside,1Fam,6,1923,1999,Wd Sdng,0.0,859.0,180921.19589041095
30,RM,3672,Inside,1Fam,7,1922,1950,Stucco,0.0,816.0,180921.19589041095
50,RM,11067,Corner,1Fam,4,1939,1950,MetalSd,0.0,0.0,180921.19589041095
190,C (all),8250,Inside,2fmCon,6,1895,2006,VinylSd,0.0,957.0,180921.19589041095
20,C (all),6565,Corner,1Fam,6,1957,1980,MetalSd,0.0,1073.0,180921.19589041095
30,C (all),6060,Inside,1Fam,9,1930,2007,MetalSd,0.0,837.0,180921.19589041095
120,RM,5568,Inside,TwnhsE,5,2006,2007,CemntBd,0.0,1573.0,180921.19589041095
85,RL,12150,CulDSac,1Fam,6,1979,1979,HdBoard,0.0,1001.0,180921.19589041095
20,RL,10000,Inside,1Fam,5,2002,2002,VinylSd,0.0,1441.0,180921.19589041095
20,RL,12864,CulDSac,1Fam,5,2002,2002,VinylSd,0.0,1409.0,180921.19589041095
20,RL,9928,CulDSac,1Fam,5,1991,1992,HdBoard,0.0,1454.0,180921.19589041095
80,RL,8750,Inside,1Fam,6,1975,1975,Plywood,530.0,852.0,180921.19589041095
85,RL,8410,Corner,1Fam,6,1974,1974,Plywood,0.0,970.0,180921.19589041095
120,RL,4054,Inside,TwnhsE,6,1987,1987,VinylSd,0.0,1501.0,180921.19589041095
20,RL,19958,Inside,1Fam,8,1958,1995,HdBoard,0.0,585.0,180921.19589041095
20,RL,8368,Inside,1Fam,5,2006,2007,VinylSd,0.0,1689.0,180921.19589041095
20,RL,8298,Inside,1Fam,5,2006,2007,VinylSd,0.0,1546.0,180921.19589041095
20,RL,10331,CulDSac,1Fam,7,1985,1985,Plywood,80.0,1265.0,180921.19589041095
20,RL,6718,Inside,1Fam,5,2001,2001,VinylSd,0.0,1267.0,180921.19589041095
20,RL,11305,Inside,1Fam,5,2002,2002,VinylSd,0.0,1922.0,180921.19589041095
20,RL,7777,Inside,1Fam,5,1996,1996,VinylSd,0.0,1491.0,180921.19589041095
60,RL,11800,Inside,1Fam,5,2003,2004,VinylSd,0.0,1122.0,180921.19589041095
20,RL,12633,Inside,1Fam,5,2006,2007,MetalSd,0.0,1824.0,180921.19589041095
20,RL,43500,Inside,1Fam,5,1953,1953,MetalSd,0.0,0.0,180921.19589041095
120,RM,6710,FR3,TwnhsE,5,1996,1997,VinylSd,904.0,920.0,180921.19589041095
160,RM,1504,Inside,Twnhs,4,1972,1972,CemntBd,0.0,546.0,180921.19589041095
180,RM,1533,Inside,Twnhs,5,1970,1970,CemntBd,0.0,530.0,180921.19589041095
160,RM,1495,Inside,TwnhsE,6,1970,1970,CemntBd,0.0,546.0,180921.19589041095
160,RM,1890,Inside,Twnhs,3,1976,1976,CemntBd,0.0,546.0,180921.19589041095
85,RL,9129,Inside,1Fam,5,1977,1977,Plywood,0.0,923.0,180921.19589041095
80,RL,15957,Corner,1Fam,6,1977,1977,HdBoard,0.0,1244.0,180921.19589041095
20,RL,33983,Inside,1Fam,6,1977,1994,Plywood,0.0,1160.0,180921.19589041095
60,RL,8286,Corner,1Fam,7,1977,1977,Plywood,0.0,716.0,180921.19589041095
85,RL,6723,Inside,1Fam,7,1971,1971,Wd Sdng,0.0,796.0,180921.19589041095
20,RL,27697,Inside,1Fam,3,1961,1961,Plywood,0.0,1396.0,180921.19589041095
20,RL,11000,Corner,1Fam,6,1976,2003,Plywood,0.0,1090.0,180921.19589041095
20,RL,11625,Inside,1Fam,7,1983,1983,HdBoard,0.0,816.0,180921.19589041095
20,RL,10447,Inside,1Fam,6,1984,1984,Plywood,0.0,864.0,180921.19589041095
20,RL,11027,Inside,1Fam,5,1954,1954,Wd Sdng,539.0,1178.0,180921.19589041095
20,RL,10533,Inside,1Fam,6,1956,1956,VinylSd,0.0,1008.0,180921.19589041095
20,RL,11765,Corner,1Fam,5,1957,1957,Wd Sdng,0.0,1617.0,180921.19589041095
20,RL,39384,CulDSac,1Fam,6,1957,1957,Wd Sdng,0.0,1705.0,180921.19589041095
20,RL,11727,Corner,1Fam,6,1969,1969,HdBoard,0.0,1851.0,180921.19589041095
60,RL,8238,Inside,1Fam,5,1997,1998,VinylSd,0.0,813.0,180921.19589041095
60,RL,13041,Inside,1Fam,5,1995,1995,HdBoard,0.0,781.0,180921.19589041095
60,RL,9783,Inside,1Fam,5,1996,1996,HdBoard,0.0,821.0,180921.19589041095
60,RL,13128,CulDSac,1Fam,5,2005,2005,VinylSd,0.0,1074.0,180921.19589041095
60,RL,13751,CulDSac,1Fam,5,2005,2006,VinylSd,0.0,1700.0,180921.19589041095
160,RL,13108,Inside,1Fam,5,1994,1994,CemntBd,0.0,2062.0,180921.19589041095
20,RL,8076,Inside,1Fam,6,1993,1994,HdBoard,0.0,1160.0,180921.19589041095
120,RL,3701,Inside,TwnhsE,5,1987,1987,HdBoard,0.0,1191.0,180921.19589041095
60,RL,16023,CulDSac,1Fam,5,2005,2006,VinylSd,0.0,1398.0,180921.19589041095
60,RL,18062,CulDSac,1Fam,5,2006,2006,CemntBd,0.0,1528.0,180921.19589041095
60,RL,12292,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1094.0,180921.19589041095
60,RL,16052,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1850.0,180921.19589041095
60,RL,15922,Corner,1Fam,5,2005,2006,VinylSd,0.0,1390.0,180921.19589041095
120,RL,8147,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,1714.0,180921.19589041095
20,RL,18261,Inside,1Fam,5,2005,2005,VinylSd,0.0,1910.0,180921.19589041095
85,RL,10464,FR3,1Fam,6,1980,1980,HdBoard,0.0,988.0,180921.19589041095
60,RL,10530,Inside,1Fam,5,1978,1978,Plywood,0.0,945.0,180921.19589041095
85,RL,9927,Inside,1Fam,5,1976,1976,VinylSd,0.0,1047.0,180921.19589041095
60,FV,9512,Inside,1Fam,5,2005,2006,VinylSd,0.0,960.0,180921.19589041095
80,RL,10530,Inside,1Fam,6,1975,2000,Plywood,0.0,675.0,180921.19589041095
20,RL,10000,Inside,1Fam,6,1974,1974,HdBoard,0.0,1103.0,180921.19589041095
20,RL,7200,Inside,1Fam,4,1971,1971,HdBoard,620.0,864.0,180921.19589041095
120,RH,8773,FR2,TwnhsE,5,2002,2002,MetalSd,0.0,1487.0,180921.19589041095
160,RM,2760,Inside,TwnhsE,5,1973,1973,HdBoard,0.0,525.0,180921.19589041095
160,RM,2160,Inside,TwnhsE,6,1973,1973,HdBoard,0.0,765.0,180921.19589041095
160,RM,1890,Inside,Twnhs,7,1972,1972,HdBoard,0.0,494.0,180921.19589041095
160,RM,1680,Inside,Twnhs,5,1972,1972,HdBoard,0.0,483.0,180921.19589041095
160,RM,1680,Inside,Twnhs,5,1972,1972,HdBoard,0.0,525.0,180921.19589041095
120,RL,4043,Inside,TwnhsE,5,1975,1975,Plywood,156.0,1069.0,180921.19589041095
20,RL,7514,Inside,1Fam,7,1967,1975,MetalSd,108.0,943.0,180921.19589041095
120,RL,2280,FR2,Twnhs,7,1976,1976,Plywood,492.0,1055.0,180921.19589041095
160,RL,2179,Inside,Twnhs,5,1976,1976,Plywood,0.0,855.0,180921.19589041095
60,RL,16387,Inside,1Fam,5,2006,2006,VinylSd,0.0,1738.0,180921.19589041095
20,RL,16163,Corner,1Fam,5,2004,2004,VinylSd,0.0,1618.0,180921.19589041095
20,RL,12228,Corner,1Fam,5,2006,2006,VinylSd,0.0,1721.0,180921.19589041095
20,RL,14780,Corner,1Fam,5,2005,2005,VinylSd,0.0,1868.0,180921.19589041095
60,RL,13975,Corner,1Fam,5,2005,2006,VinylSd,0.0,1090.0,180921.19589041095
60,RL,9942,Inside,1Fam,5,2005,2006,MetalSd,0.0,1606.0,180921.19589041095
60,RL,12867,Corner,1Fam,5,2005,2006,CemntBd,0.0,1209.0,180921.19589041095
60,RL,10672,Inside,1Fam,5,2006,2006,VinylSd,0.0,1054.0,180921.19589041095
60,RL,11643,Inside,1Fam,5,2005,2006,MetalSd,0.0,1524.0,180921.19589041095
20,RL,13758,Inside,1Fam,5,2005,2006,VinylSd,0.0,1792.0,180921.19589041095
20,RL,14828,Corner,1Fam,5,2004,2005,MetalSd,0.0,1780.0,180921.19589041095
60,RL,13215,Corner,1Fam,5,2004,2004,VinylSd,0.0,1420.0,180921.19589041095
120,RL,5911,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,1560.0,180921.19589041095
20,RL,7740,Inside,TwnhsE,5,2006,2006,MetalSd,0.0,1686.0,180921.19589041095
120,RL,6373,Inside,TwnhsE,5,2006,2006,MetalSd,0.0,1666.0,180921.19589041095
60,RL,10237,Inside,1Fam,5,2005,2006,VinylSd,0.0,728.0,180921.19589041095
60,RL,10237,Inside,1Fam,5,2006,2006,VinylSd,0.0,738.0,180921.19589041095
20,RL,11660,Inside,1Fam,5,2006,2006,VinylSd,0.0,1326.0,180921.19589041095
60,RL,11631,Corner,1Fam,5,2004,2005,VinylSd,0.0,1052.0,180921.19589041095
60,RL,9073,Inside,1Fam,5,2006,2006,VinylSd,0.0,738.0,180921.19589041095
120,RL,3087,Inside,TwnhsE,5,2006,2006,VinylSd,0.0,1220.0,180921.19589041095
120,RL,2938,Inside,TwnhsE,5,2002,2002,VinylSd,0.0,1368.0,180921.19589041095
120,RM,3072,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,1365.0,180921.19589041095
120,RL,3010,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1142.0,180921.19589041095
60,RL,9171,Inside,1Fam,5,2004,2005,VinylSd,0.0,848.0,180921.19589041095
60,RL,8658,Inside,1Fam,5,2000,2000,VinylSd,0.0,982.0,180921.19589041095
60,RL,12104,FR3,1Fam,5,2006,2006,VinylSd,0.0,1035.0,180921.19589041095
60,RL,9660,Inside,1Fam,5,1998,1998,VinylSd,0.0,1044.0,180921.19589041095
60,RL,9545,Corner,1Fam,5,2000,2000,VinylSd,0.0,1160.0,180921.19589041095
60,RL,9233,Inside,1Fam,5,2000,2000,VinylSd,0.0,1540.0,180921.19589041095
60,RL,10019,Inside,1Fam,5,1995,1995,VinylSd,0.0,1342.0,180921.19589041095
60,RL,17242,Inside,1Fam,5,1993,1994,MetalSd,1393.0,1733.0,180921.19589041095
60,RL,10236,Inside,1Fam,5,1994,1995,VinylSd,168.0,1290.0,180921.19589041095
60,RL,12585,Inside,1Fam,5,1993,1993,HdBoard,1039.0,1286.0,180921.19589041095
60,RL,12447,Inside,1Fam,5,2005,2006,CemntBd,0.0,1100.0,180921.19589041095
20,RL,15218,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1670.0,180921.19589041095
20,RL,10936,Corner,1Fam,5,2006,2006,VinylSd,0.0,1504.0,180921.19589041095
20,FV,8640,Inside,1Fam,5,2006,2006,VinylSd,0.0,1278.0,180921.19589041095
60,FV,13162,Corner,1Fam,5,2006,2006,VinylSd,0.0,2036.0,180921.19589041095
60,FV,8125,Inside,1Fam,5,2005,2005,VinylSd,0.0,858.0,180921.19589041095
20,RL,7733,Inside,1Fam,5,2005,2005,VinylSd,0.0,1142.0,180921.19589041095
20,RL,11024,Corner,1Fam,5,2005,2006,VinylSd,0.0,1400.0,180921.19589041095
20,RL,13072,Inside,1Fam,5,2005,2006,VinylSd,0.0,1131.0,180921.19589041095
60,RL,7800,Inside,1Fam,5,2005,2005,VinylSd,0.0,891.0,180921.19589041095
60,RL,7632,Inside,1Fam,5,2005,2005,VinylSd,0.0,784.0,180921.19589041095
60,RL,8304,Inside,1Fam,5,1997,1998,VinylSd,0.0,941.0,180921.19589041095
60,RL,9370,Inside,1Fam,5,1992,1993,HdBoard,0.0,836.0,180921.19589041095
120,RL,7175,Inside,TwnhsE,5,1990,1991,Plywood,0.0,1398.0,180921.19589041095
120,RL,7175,Inside,TwnhsE,5,1991,1991,Plywood,0.0,1217.0,180921.19589041095
60,RL,9019,Inside,1Fam,5,1994,1994,VinylSd,0.0,636.0,180921.19589041095
20,RL,9100,Inside,1Fam,4,1962,1962,Wd Sdng,0.0,988.0,180921.19589041095
90,RM,8927,Inside,Duplex,6,1977,1977,VinylSd,0.0,0.0,180921.19589041095
20,RL,9240,Inside,1Fam,6,1962,2002,HdBoard,0.0,864.0,180921.19589041095
20,RL,9308,CulDSac,1Fam,5,1965,1965,HdBoard,0.0,984.0,180921.19589041095
20,RL,8450,Inside,1Fam,6,1968,1968,Plywood,270.0,882.0,180921.19589041095
20,RL,8638,Inside,1Fam,6,1963,1963,HdBoard,0.0,925.0,180921.19589041095
20,RL,13052,CulDSac,1Fam,6,1965,1965,HdBoard,0.0,1024.0,180921.19589041095
20,RL,8020,Inside,1Fam,6,1964,1964,HdBoard,0.0,912.0,180921.19589041095
20,RL,8789,Inside,1Fam,6,1967,1967,VinylSd,0.0,912.0,180921.19589041095
80,RL,14330,Corner,1Fam,4,1974,1974,WdShing,497.0,1748.0,180921.19589041095
60,RL,11025,Inside,1Fam,5,1992,1993,HdBoard,0.0,1334.0,180921.19589041095
120,FV,3628,Inside,TwnhsE,5,2004,2004,MetalSd,0.0,1143.0,180921.19589041095
160,FV,2544,Inside,Twnhs,5,2005,2005,MetalSd,0.0,600.0,180921.19589041095
160,FV,2998,Inside,TwnhsE,5,2000,2000,MetalSd,0.0,756.0,180921.19589041095
160,FV,4447,FR2,TwnhsE,5,2003,2003,VinylSd,0.0,530.0,180921.19589041095
60,FV,8314,Corner,1Fam,5,1997,1998,Wd Sdng,0.0,569.0,180921.19589041095
20,FV,7180,Inside,1Fam,5,2001,2002,CemntBd,0.0,1568.0,180921.19589041095
190,RL,13110,Corner,2fmCon,6,1972,1972,Plywood,0.0,1153.0,180921.19589041095
20,RL,10140,Inside,1Fam,6,1967,1967,HdBoard,68.0,1334.0,180921.19589041095
20,RL,9600,Corner,1Fam,5,1968,1968,MetalSd,0.0,1051.0,180921.19589041095
60,RL,8640,Inside,1Fam,5,1968,1968,HdBoard,483.0,900.0,180921.19589041095
20,RL,9360,Inside,1Fam,7,1968,2004,HdBoard,0.0,976.0,180921.19589041095
85,RL,8400,Inside,1Fam,6,1968,1968,HdBoard,0.0,833.0,180921.19589041095
20,RL,9759,Inside,1Fam,5,1966,1966,Plywood,0.0,1051.0,180921.19589041095
80,RL,9600,Inside,1Fam,7,1967,1967,MetalSd,402.0,1141.0,180921.19589041095
190,RL,8800,Inside,2fmCon,7,1965,2000,BrkFace,252.0,1187.0,180921.19589041095
20,RL,10368,CulDSac,1Fam,6,1964,1964,HdBoard,748.0,1008.0,180921.19589041095
60,RL,9350,Inside,1Fam,6,1964,1964,HdBoard,0.0,720.0,180921.19589041095
20,RL,10800,Inside,1Fam,7,1960,1960,Wd Sdng,0.0,1248.0,180921.19589041095
30,RL,8550,Inside,1Fam,8,1934,1950,MetalSd,0.0,816.0,180921.19589041095
20,RL,9724,Inside,1Fam,7,1947,1950,BrkFace,0.0,938.0,180921.19589041095
20,RL,9600,Inside,1Fam,6,1961,1990,WdShing,0.0,1251.0,180921.19589041095
20,RL,10858,Corner,1Fam,6,1952,1952,Wd Sdng,0.0,1444.0,180921.19589041095
20,RL,9600,Inside,1Fam,5,1951,1951,HdBoard,0.0,1056.0,180921.19589041095
60,RL,9462,Inside,1Fam,6,1949,1973,Wd Sdng,0.0,704.0,180921.19589041095
20,RL,9888,Inside,1Fam,6,1954,1975,MetalSd,0.0,936.0,180921.19589041095
90,RL,8917,Inside,Duplex,5,1967,1967,Plywood,0.0,1584.0,180921.19589041095
80,RL,12700,Inside,1Fam,5,1964,1964,HdBoard,0.0,1246.0,180921.19589041095
20,RL,9723,Corner,1Fam,7,1963,1963,MetalSd,0.0,1008.0,180921.19589041095
20,RL,8400,Corner,1Fam,5,1957,1957,BrkFace,0.0,1179.0,180921.19589041095
20,RL,9610,Corner,1Fam,6,1958,1958,Wd Sdng,0.0,1121.0,180921.19589041095
80,RL,10000,Corner,1Fam,6,1956,1956,Wd Sdng,281.0,1058.0,180921.19589041095
20,RL,10152,Inside,1Fam,6,1956,1994,Wd Sdng,0.0,1124.0,180921.19589041095
20,RL,8092,Inside,1Fam,8,1954,2000,Wd Sdng,0.0,1050.0,180921.19589041095
20,RL,12778,Inside,1Fam,6,1952,2003,MetalSd,0.0,1008.0,180921.19589041095
20,RL,10170,Corner,1Fam,6,1951,1951,Wd Sdng,0.0,216.0,180921.19589041095
80,RL,7700,Inside,1Fam,7,1956,1956,VinylSd,0.0,301.0,180921.19589041095
20,RL,11050,Inside,1Fam,5,1956,1956,Wd Sdng,0.0,1005.0,180921.19589041095
20,RL,13600,Inside,1Fam,6,1955,1955,HdBoard,912.0,1056.0,180921.19589041095
20,RL,15428,Inside,1Fam,6,1951,1991,MetalSd,0.0,884.0,180921.19589041095
30,RL,21299,Inside,1Fam,5,1941,1963,BrkFace,0.0,929.0,180921.19589041095
20,RL,13300,Inside,1Fam,5,1956,2001,Wd Sdng,0.0,1015.0,180921.19589041095
190,RL,22136,Inside,2fmCon,5,1925,1975,MetalSd,0.0,2171.0,180921.19589041095
50,RL,7500,Inside,1Fam,6,1947,1950,VinylSd,0.0,784.0,180921.19589041095
30,RL,10410,Inside,1Fam,8,1930,2001,VinylSd,0.0,713.0,180921.19589041095
30,RL,10914,Inside,1Fam,3,1929,1950,Wd Sdng,0.0,715.0,180921.19589041095
50,RL,7008,Corner,1Fam,8,1900,1998,MetalSd,0.0,448.0,180921.19589041095
70,RL,7200,Inside,1Fam,8,1915,1950,MetalSd,0.0,663.0,180921.19589041095
50,RL,10818,Inside,1Fam,4,1910,1950,VinylSd,0.0,1077.0,180921.19589041095
80,RL,10184,Inside,1Fam,5,1963,1963,HdBoard,0.0,1083.0,180921.19589041095
20,RL,9510,Inside,1Fam,5,1962,1985,HdBoard,0.0,1135.0,180921.19589041095
20,RL,10800,Inside,1Fam,6,1961,1992,HdBoard,0.0,1313.0,180921.19589041095
20,RL,11650,Corner,1Fam,5,1959,1959,Plywood,0.0,0.0,180921.19589041095
60,RL,18275,Inside,1Fam,8,1962,1998,Plywood,0.0,1438.0,180921.19589041095
50,RL,12144,Inside,1Fam,6,1950,1950,BrkComm,0.0,910.0,180921.19589041095
90,RL,8544,Corner,Duplex,4,1950,1950,BrkFace,0.0,0.0,180921.19589041095
90,RL,8512,Corner,Duplex,5,1960,1960,BrkFace,0.0,1556.0,180921.19589041095
20,RL,7000,Inside,1Fam,4,1961,1961,BrkFace,0.0,1150.0,180921.19589041095
20,RL,7400,Corner,1Fam,6,1962,1962,Wd Sdng,0.0,1045.0,180921.19589041095
20,RL,7000,Inside,1Fam,6,1962,1962,Wd Sdng,0.0,864.0,180921.19589041095
190,RL,7000,Inside,2fmCon,5,1962,1962,MetalSd,0.0,1025.0,180921.19589041095
70,RM,9856,Corner,1Fam,8,1900,2005,CemntBd,0.0,716.0,180921.19589041095
50,RM,9600,Inside,1Fam,6,1948,1950,MetalSd,0.0,1212.0,180921.19589041095
50,RM,5520,Corner,1Fam,6,1920,1980,Wd Sdng,0.0,1147.0,180921.19589041095
50,RM,9600,Inside,1Fam,8,1900,2004,Wd Sdng,0.0,780.0,180921.19589041095
70,RM,6451,Inside,1Fam,7,1900,1970,AsbShng,0.0,712.0,180921.19589041095
70,RM,3960,Inside,1Fam,8,1930,1950,Wd Sdng,0.0,502.0,180921.19589041095
190,RM,7745,Inside,2fmCon,6,1900,1950,MetalSd,0.0,938.0,180921.19589041095
30,RM,7741,Inside,1Fam,5,1924,1950,MetalSd,72.0,1032.0,180921.19589041095
30,RM,5633,Inside,1Fam,7,1925,1950,MetalSd,0.0,844.0,180921.19589041095
20,RM,7200,Inside,1Fam,5,1950,1950,MetalSd,0.0,576.0,180921.19589041095
70,RM,7614,Inside,1Fam,5,1905,1950,MetalSd,0.0,738.0,180921.19589041095
190,RM,6000,Inside,2fmCon,7,1955,1955,Wd Sdng,0.0,960.0,180921.19589041095
50,RM,6000,Inside,1Fam,7,1924,1950,MetalSd,0.0,816.0,180921.19589041095
30,RM,7830,Inside,1Fam,5,1921,1950,AsbShng,0.0,492.0,180921.19589041095
50,RM,9576,Inside,1Fam,7,1945,1950,VinylSd,0.0,770.0,180921.19589041095
30,RM,5747,Inside,1Fam,4,1920,1950,Wd Sdng,0.0,798.0,180921.19589041095
75,RM,6300,Corner,1Fam,6,1910,2005,Wd Sdng,0.0,1226.0,180921.19589041095
90,RM,5976,Inside,Duplex,7,1920,1950,Wd Sdng,0.0,624.0,180921.19589041095
20,RM,9750,Inside,1Fam,5,1958,1958,HdBoard,0.0,960.0,180921.19589041095
50,C (all),4761,Corner,1Fam,3,1918,1950,Wd Sdng,0.0,1020.0,180921.19589041095
70,RL,11737,Inside,1Fam,7,1924,1996,BrkComm,0.0,848.0,180921.19589041095
50,RM,6120,Inside,1Fam,5,1930,1950,AsbShng,0.0,728.0,180921.19589041095
50,RM,6120,Inside,1Fam,7,1930,1984,MetalSd,0.0,741.0,180921.19589041095
30,RL,11672,Inside,1Fam,5,1925,1950,MetalSd,0.0,816.0,180921.19589041095
50,RM,33120,Inside,1Fam,5,1962,1962,BrkFace,0.0,1595.0,180921.19589041095
50,RM,10320,Inside,1Fam,5,1924,1950,MetalSd,0.0,596.0,180921.19589041095
70,RM,7518,FR3,1Fam,8,1910,2004,AsbShng,0.0,396.0,180921.19589041095
30,RM,9000,Inside,1Fam,4,1919,1950,Wd Sdng,0.0,610.0,180921.19589041095
30,RM,7200,Corner,1Fam,6,1930,1950,VinylSd,0.0,984.0,180921.19589041095
50,RL,12375,Inside,1Fam,5,1951,1951,HdBoard,0.0,806.0,180921.19589041095
90,RL,11136,Corner,Duplex,5,1964,1964,BrkFace,0.0,1921.0,180921.19589041095
20,RL,21370,FR2,1Fam,5,1950,1950,Wd Sdng,0.0,0.0,180921.19589041095
30,RL,8250,Inside,1Fam,7,1935,1950,Wd Sdng,0.0,0.0,180921.19589041095
30,RL,5220,Inside,1Fam,3,1936,1950,Wd Sdng,0.0,830.0,180921.19589041095
20,RL,5500,Inside,1Fam,5,2004,2004,VinylSd,373.0,1073.0,180921.19589041095
20,RL,11327,Inside,1Fam,6,1967,1967,HdBoard,0.0,1064.0,180921.19589041095
80,RL,10366,Corner,1Fam,7,1964,1964,HdBoard,0.0,912.0,180921.19589041095
20,RL,9000,Corner,1Fam,6,1966,1966,Plywood,0.0,1059.0,180921.19589041095
20,RL,9535,Inside,1Fam,5,1967,1967,HdBoard,982.0,1176.0,180921.19589041095
80,RL,7176,CulDSac,1Fam,6,1978,1978,HdBoard,0.0,960.0,180921.19589041095
90,RL,9662,Inside,Duplex,4,1977,1977,Plywood,0.0,1967.0,180921.19589041095
90,RL,8235,Inside,Duplex,4,1977,1977,Plywood,0.0,1949.0,180921.19589041095
30,RL,17529,Inside,1Fam,5,1924,1950,BrkFace,0.0,872.0,180921.19589041095
20,RL,20355,Inside,1Fam,6,1967,1967,Plywood,826.0,1865.0,180921.19589041095
20,RL,13050,Inside,1Fam,6,1963,1963,WdShing,850.0,1000.0,180921.19589041095
85,RL,10820,Corner,1Fam,7,1971,1972,HdBoard,159.0,782.0,180921.19589041095
150,RL,1700,Inside,Twnhs,5,1980,1981,VinylSd,0.0,430.0,180921.19589041095
20,RL,9375,Corner,1Fam,5,1954,1954,MetalSd,0.0,967.0,180921.19589041095
50,RL,6488,Inside,1Fam,5,1942,1950,BrkFace,0.0,799.0,180921.19589041095
70,RL,19950,Corner,1Fam,7,1928,1950,WdShing,0.0,672.0,180921.19589041095
75,RL,19800,Inside,1Fam,8,1935,1990,BrkFace,0.0,1836.0,180921.19589041095
80,RL,11679,Inside,1Fam,5,1962,1962,Plywood,1164.0,1776.0,180921.19589041095
20,RL,12048,Inside,1Fam,6,1952,2002,Wd Sdng,0.0,0.0,180921.19589041095
20,RL,10519,Inside,1Fam,8,1955,1999,MetalSd,0.0,1057.0,180921.19589041095
50,RL,9525,Inside,1Fam,5,1953,1953,MetalSd,0.0,1000.0,180921.19589041095
60,RL,12128,Inside,1Fam,4,1989,1989,HdBoard,0.0,868.0,180921.19589041095
90,RL,9069,Inside,Duplex,8,1993,1993,HdBoard,1083.0,1344.0,180921.19589041095
60,RL,11003,Inside,1Fam,5,2005,2006,VinylSd,0.0,1308.0,180921.19589041095
20,RL,7488,Inside,1Fam,5,2005,2005,VinylSd,0.0,1208.0,180921.19589041095
20,RL,13377,Corner,1Fam,5,2006,2006,VinylSd,0.0,1836.0,180921.19589041095
20,RL,11645,Inside,1Fam,5,2005,2006,VinylSd,0.0,1570.0,180921.19589041095
60,RL,10984,Corner,1Fam,5,2005,2006,VinylSd,0.0,945.0,180921.19589041095
20,RL,9316,Inside,1Fam,5,2005,2005,VinylSd,0.0,1614.0,180921.19589041095
60,RL,9316,Inside,1Fam,5,2005,2005,VinylSd,0.0,784.0,180921.19589041095
20,RL,12000,Inside,1Fam,5,1968,1968,Plywood,0.0,1388.0,180921.19589041095
20,RL,13015,Corner,1Fam,6,1996,1996,VinylSd,0.0,1100.0,180921.19589041095
60,RL,12438,Inside,1Fam,5,1995,1995,VinylSd,0.0,781.0,180921.19589041095
20,RL,8685,CulDSac,1Fam,5,1998,1998,VinylSd,0.0,1425.0,180921.19589041095
60,RL,9272,Inside,1Fam,5,1999,1999,VinylSd,0.0,842.0,180921.19589041095
60,RL,13426,Corner,1Fam,5,1999,2000,VinylSd,0.0,951.0,180921.19589041095
60,RL,8340,Inside,1Fam,6,1977,1977,HdBoard,0.0,675.0,180921.19589041095
80,RL,10385,CulDSac,1Fam,6,1978,1978,HdBoard,400.0,995.0,180921.19589041095
20,RL,7200,Inside,1Fam,8,1972,1972,VinylSd,0.0,864.0,180921.19589041095
60,RL,9930,Inside,1Fam,5,2002,2002,VinylSd,0.0,826.0,180921.19589041095
60,RL,9468,CulDSac,1Fam,5,1999,1999,VinylSd,0.0,840.0,180921.19589041095
20,RL,11088,Corner,1Fam,5,2002,2002,Stucco,0.0,1348.0,180921.19589041095
60,RL,8726,Inside,1Fam,5,2002,2002,VinylSd,0.0,872.0,180921.19589041095
60,RL,10566,Inside,1Fam,5,1999,1999,VinylSd,0.0,1090.0,180921.19589041095
60,RL,21533,FR2,1Fam,5,1996,1997,VinylSd,0.0,1065.0,180921.19589041095
60,RL,11250,Corner,1Fam,5,1998,1998,VinylSd,0.0,1054.0,180921.19589041095
60,RL,11250,Corner,1Fam,5,1995,1996,VinylSd,0.0,930.0,180921.19589041095
120,RM,4435,Inside,TwnhsE,5,2003,2003,VinylSd,0.0,848.0,180921.19589041095
20,RL,8810,Inside,1Fam,5,2003,2003,VinylSd,0.0,1390.0,180921.19589041095
60,RL,8581,Inside,1Fam,5,2006,2006,VinylSd,0.0,851.0,180921.19589041095
60,RL,8400,Inside,1Fam,5,2005,2005,VinylSd,0.0,784.0,180921.19589041095
20,RL,8772,FR2,1Fam,5,2005,2006,VinylSd,0.0,1336.0,180921.19589041095
70,RL,8777,Inside,1Fam,6,1910,2000,Plywood,337.0,676.0,180921.19589041095
